,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent
108,308/65 Elizabeth Street Melbourne VIC 3000,Studio,2022,"[-37.8167854, 144.964073]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,0,1,,126197.0,47618.399999999965,295.0
109,1002/233 Collins St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8160052, 144.9661758]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,450.0
110,1306/618 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8142509, 144.9539845]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,515.0
111,120 Abekcett Street Melbourne VIC 3000,Carspace,2022,"[-37.8093086, 144.9597389]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,0,1,1,126197.0,47618.399999999965,65.33333333333334
112,1506B/639 Little Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8141942, 144.9521662]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,520.0
113,2707B/639 Little Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8141942, 144.9521662]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,520.0
114,1215/39 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.80992639999999, 144.9711317]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,420.0
115,5803/370 Queen Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8101314, 144.9587648]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,580.0
116,1016/233 Collins St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8160052, 144.9661758]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,460.0
117,4501/33 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8150137, 144.9538694]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,420.0
118,2803/483 Swanston Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8072179, 144.9623358]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,600.0
119,201/108 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8161924, 144.971196]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,400.0
120,2105/39 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.80992639999999, 144.9711317]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,440.0
121,2803/318 Russell Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8091709, 144.966801]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,720.0
122,135 Abekcett Street Melbourne VIC 3000,Carspace,2022,"[-37.8097879, 144.9596466]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,0,1,1,126197.0,47618.399999999965,63.0
123,907/270 King Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.813751, 144.9550317]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,500.0
124,2401/8 Franklin Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8074591, 144.9619559]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,670.0
125,3104/22 Jane Bell Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8102205, 144.9662652]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,1,126197.0,47618.399999999965,700.0
126,205/500 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8200193, 144.9578273]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,400.0
127,1204/333 Exhibition St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8078948, 144.9685862]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,480.0
128,0614/233 Collins St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8160052, 144.9661758]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,400.0
129,2402/11 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.815446, 144.9541165]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,1,126197.0,47618.399999999965,550.0
130,CARPARK/200 Spencer Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8163003, 144.953168]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,55.0
131,1108/68 La Trobe Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8083648, 144.9667899]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,1,126197.0,47618.399999999965,550.0
132,1707/243 Franklin Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.809763, 144.9569891]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,480.0
133,4703/560 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8140313, 144.9556025]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,500.0
134,204/445 Elizabeth Street Melbourne VIC 3000,Studio,2022,"[-37.8086858, 144.9602751]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,220.0
135,233 Collins Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8160052, 144.9661758]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,470.0
136,2108/11 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.815446, 144.9541165]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,600.0
137,2806/27 Lt Collins Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8128985, 144.9727786]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,500.0
138,2901/11 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.815446, 144.9541165]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,1,126197.0,47618.399999999965,575.0
139,2102/25 Therry Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8069574, 144.9610991]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,480.0
140,4808/639 Little Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8141942, 144.9521662]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,1,126197.0,47618.399999999965,700.0
141,1207/268 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8178134, 144.9655688]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,300.0
142,1603/565 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8210586, 144.9559072]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,430.0
143,508/455 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8084293, 144.9602064]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,430.0
144,Carpark/33 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8154398, 144.9540383]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,55.0
145,5901/462 Elizabeth St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.807859, 144.960611]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,650.0
146,313/140 Little Collins Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.813462799999996, 144.969041]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,495.0
147,1206/639 Little Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8141942, 144.9521662]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,550.0
148,309/402-408 La Trobe Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8111586, 144.9577218]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,450.0
149,1503/181 ABeckett Street Melbourne VIC 3000,Studio,2022,"[-37.8101564, 144.9581958]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,370.0
150,3304/639 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8150689, 144.9534096]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,450.0
151,3711/157 Abeckett Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8099156, 144.9591846]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,730.0
152,2606/483 Swanston Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8072179, 144.9623358]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,660.0
153,5008/639 Little lonsdale street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8141942, 144.9521662]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,1,126197.0,47618.399999999965,750.0
154,2304/250 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.812564, 144.9628184]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,460.0
155,2504/442 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8082901, 144.9608496]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,600.0
156,0203/233 Collins St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8160052, 144.9661758]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,520.0
157,7021Y/220 Spencer Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8157157, 144.9529559]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,55.0
158,1501/568 St Kilda Road Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8471627, 144.978741]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,430.0
159,1903/462 Elizabeth St Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.807859, 144.960611]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,460.0
160,1510/22-24 Jane Bell Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8102205, 144.9662652]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,470.0
161,1104/23 Mackenzie Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8075453, 144.9673268]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,650.0
162,402/33 Rose Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8150137, 144.9538694]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,1,126197.0,47618.399999999965,550.0
163,206/639 Little Bourke Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8161004, 144.9535691]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,4,2,,126197.0,47618.399999999965,650.0
164,603/2 Queen Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8185746, 144.9627257]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,No Available
165,803/228 Abeckett Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8103101, 144.9566423]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,525.0
166,1214/22-24 Jane Bell Lane Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8102205, 144.9662652]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,500.0
167,500 FLINDERS STREET Melbourne VIC 3000,Studio,2022,"[-37.8200193, 144.9578273]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,0,1,,126197.0,47618.399999999965,380.0
168,215/181 Exhibition Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8114561, 144.970058]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,60.0
169,1408/483 Swanston Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8072179, 144.9623358]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,520.0
170,110/68 La Trobe Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8083648, 144.9667899]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,60.0
171,CARPARK/442 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8083542, 144.9607272]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,1,126197.0,47618.399999999965,60.0
172,3803/483 Swanston Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8073886, 144.962087]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,3,2,,126197.0,47618.399999999965,0.0
173,714/268 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8178283, 144.9655259]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,0.0
174,7302/462 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.807859, 144.960611]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,3,2,1,126197.0,47618.399999999965,100.0
175,593 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8044743, 144.9582027]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,250.0
176,14/402-408 La Trobe Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8111586, 144.9577218]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,1,126197.0,47618.399999999965,550.0
177,5101/464 Collins Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8175602, 144.9585916]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,650.0
178,300/668 Bourke Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8166152, 144.9542789]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,1,126197.0,47618.399999999965,550.0
179,2401/371 Little Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8117708, 144.9609302]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,500.0
180,1107/5 Sutherland Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.811416, 144.9608504]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,450.0
181,42/140 Flinders Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.816398, 144.9703476]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,400.0
182,2403/36 La Trobe Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8081637, 144.967594]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,1,,126197.0,47618.399999999965,540.0
183,1709/500 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8072443, 144.9602814]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,410.0
184,3610/500 Elizabeth Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8072443, 144.9602814]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,2,2,,126197.0,47618.399999999965,580.0
185,4901/560 Lonsdale Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8140313, 144.9556025]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,500.0
186,1702/8 Downie Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8203424, 144.9559928]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,360.0
187,2302/5 Sutherland Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.811416, 144.9608504]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,430.0
188,3601/8 Sutherland Street Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8112884, 144.9610605]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,3,2,,126197.0,47618.399999999965,720.0
189,910/181 ABeckett Street Melbourne VIC 3000,Studio,2022,"[-37.8101564, 144.9581958]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,380.0
190,709/11 Cohen Place Melbourne VIC 3000,Apartment / Unit / Flat,2022,"[-37.8110147, 144.9690196]",3000,"[xcoord    144.962765
ycoord    -37.813377
Name: Melbourne, dtype: float64]",Melbourne,1,1,,126197.0,47618.399999999965,450.0
